10000	1200000	97.66364288330078
10000	1200005	89.13145446777344
10000	1200058	88.87908935546875
10000	1200013	88.30039978027344
10000	1200038	87.42321014404297
10000	1200035	84.65483093261719
10000	1200031	83.25251007080078
10000	1200029	83.25074768066406
10000	1200039	82.83432006835938
10000	1200056	82.72178649902344
10000	1200020	82.66864013671875
10000	1200053	81.99732971191406
10000	1200008	81.60855865478516
10000	1200016	81.40105438232422
10000	1200052	81.21244049072266
10000	1200051	81.06892395019531
10000	1200028	81.02469635009766
10000	1200023	80.93585968017578
10000	1200001	80.01725769042969
10000	1200036	79.89161682128906
10000	1200015	79.88941955566406
10000	1200019	79.6563720703125
10000	1200057	79.62808990478516
10000	1200047	79.60921478271484
10000	1200012	79.60467529296875
10000	1200009	79.32002258300781
10000	1200045	79.31260681152344
10000	1200041	79.29997253417969
10000	1200030	79.27909851074219
10000	1200004	79.14018249511719
10000	1200048	79.09546661376953
10000	1200024	79.01226043701172
10000	1200026	78.96015930175781
10000	1200018	78.88673400878906
10000	1200017	78.58741760253906
10000	1200003	78.42163848876953
10000	1200006	78.33257293701172
10000	1200043	77.71478271484375
10000	1200021	77.60249328613281
10000	1200014	77.59004211425781
10000	1200010	77.39550018310547
10000	1200002	77.26838684082031
10000	1200037	77.244384765625
10000	1200042	76.86003112792969
10000	1200027	76.7281494140625
10000	1200022	76.60782623291016
10000	1200044	76.60057067871094
10000	1200011	76.57240295410156
10000	1200034	76.47042846679688
10000	1200033	76.2279281616211
10000	1200007	76.22628021240234
10000	1200054	76.17144775390625
10000	1200032	76.11245727539062
10000	1200049	76.02833557128906
10000	1200025	75.03960418701172
10000	1200046	74.68194580078125
10000	1200050	74.61726379394531
10000	1200040	74.52644348144531
10000	1200055	72.96826934814453
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10000	1200058	-3.4028234663852886e+38
10001	1200045	86.44146728515625
10001	1200015	85.8764419555664
10001	1200001	85.03311157226562
10001	1200005	84.54908752441406
10001	1200018	83.17790222167969
10001	1200035	82.7236099243164
10001	1200041	81.64722442626953
10001	1200016	81.31229400634766
10001	1200053	81.24623107910156
10001	1200039	80.93418884277344
10001	1200028	80.71063995361328
10001	1200007	80.40143585205078
10001	1200047	80.263916015625
10001	1200021	79.80963897705078
10001	1200049	79.50076293945312
10001	1200008	79.38267517089844
10001	1200043	79.3487777709961
10001	1200017	79.34771728515625
10001	1200022	79.03181457519531
10001	1200056	79.01466369628906
10001	1200048	78.8531265258789
10001	1200044	78.77993774414062
10001	1200000	78.526123046875
10001	1200034	78.46864318847656
10001	1200012	78.3924560546875
10001	1200031	78.35283660888672
10001	1200006	78.32890319824219
10001	1200003	78.29731750488281
10001	1200057	78.07630920410156
10001	1200024	78.01509857177734
10001	1200058	78.01165771484375
10001	1200023	77.83772277832031
10001	1200010	77.83451843261719
10001	1200030	77.81476593017578
10001	1200046	77.79827880859375
10001	1200009	77.69285583496094
10001	1200027	76.99146270751953
10001	1200040	76.91239929199219
10001	1200036	76.84026336669922
10001	1200052	76.770263671875
10001	1200032	76.59458923339844
10001	1200020	76.12688446044922
10001	1200002	76.06501770019531
10001	1200004	75.9382553100586
10001	1200051	75.82514953613281
10001	1200042	75.64550018310547
10001	1200055	75.5942153930664
10001	1200013	75.42705535888672
10001	1200029	74.94480895996094
10001	1200038	74.85952758789062
10001	1200014	74.70634460449219
10001	1200037	74.64737701416016
10001	1200019	74.17668914794922
10001	1200026	73.94071960449219
10001	1200054	73.51918029785156
10001	1200011	73.22769927978516
10001	1200033	71.59609985351562
10001	1200025	71.1346435546875
10001	1200050	68.9812240600586
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10001	1200058	-3.4028234663852886e+38
10002	1200002	81.99847412109375
10002	1200029	78.83039093017578
10002	1200003	78.32601165771484
10002	1200053	77.01014709472656
10002	1200009	76.93891906738281
10002	1200005	76.84227752685547
10002	1200032	76.48954772949219
10002	1200045	76.33097839355469
10002	1200016	75.93303680419922
10002	1200041	75.5423583984375
10002	1200042	75.49771118164062
10002	1200006	75.45455169677734
10002	1200043	74.99271392822266
10002	1200035	74.93988800048828
10002	1200030	74.54458618164062
10002	1200037	74.45143127441406
10002	1200027	74.31422424316406
10002	1200056	74.3016357421875
10002	1200047	74.27252197265625
10002	1200015	74.20791625976562
10002	1200049	74.13426208496094
10002	1200040	74.13018035888672
10002	1200017	73.89859008789062
10002	1200021	73.7192611694336
10002	1200010	73.65796661376953
10002	1200008	73.61909484863281
10002	1200004	73.59651947021484
10002	1200001	73.44831085205078
10002	1200018	73.1985855102539
10002	1200007	73.06250762939453
10002	1200011	72.72266387939453
10002	1200022	72.34928894042969
10002	1200039	72.17330932617188
10002	1200012	72.02172088623047
10002	1200055	71.87599182128906
10002	1200046	71.78752136230469
10002	1200051	71.595947265625
10002	1200024	71.56476593017578
10002	1200036	71.56231689453125
10002	1200044	71.39984130859375
10002	1200026	70.9371109008789
